icode,brand,name,discount,old_price,price,qty,scraped_at
15220069,舒潔,絲絨舒膚110抽x60包,52折,1499,788,385,2026-08-21 21:55:01
12593873,DON,台灣製60支天絲床包枕套組,1折,11960,1199,182,2026-08-21 21:55:01
15416394,理膚寶水,MELA PRO美白禮盒,39折,5636,2208,187,2026-08-21 21:55:01
15242118,莫凡彼,雙人平日經典義式套餐,4折,1463,599,469,2026-08-21 21:55:01
8003169,OutPerform,去去雨水走雙拉鍊前開式風雨衣,5折,1600,800,225,2026-08-21 21:55:01
14175119,法國皇家,成貓飼料10kg,72折,3999,2899,110,2026-08-21 21:55:01
15437770,飲后,超孅飲6盒(15包/盒),37折,7680,2880,188,2026-08-21 21:55:01
12137812,ARIEL,4D抗菌洗衣球120顆,74折,1079,799,341,2026-08-21 21:55:01
9951817,小潘,鳳凰酥12入x2盒(不附提袋),76折,990,759,358,2026-08-21 21:55:01
15025300,芝初,momo獨家黑芝麻粉720gx3罐,66折,2040,1349,80,2026-08-21 21:55:01
12797566,伊萊克斯,極致美味500半自動義式咖啡機(E5EC1-51ST/E5EC1-51MB),33折,8990,2990,77,2026-08-21 21:55:01
13683504,伊萊克斯,超級完美管家吸塵器HEPA進化版(黑/紅),27折,10900,2990,137,2026-08-21 21:55:01
11247189,妮維雅,亮白嫩膚乳液3入,5折,1497,759,341,2026-08-21 21:55:01
14947437,mo select,究好加大型雙層連續抽取式花紋衛生紙(150抽x84包/箱),44折,1800,799,460,2026-08-21 21:55:01
9923575,愛康,涼感/抑菌 衛生棉12包 (15.5-28cm),39折,1188,468,1,2026-08-21 21:55:01
11438297,3M,輕巧型免手洗平板拖把刮水桶(1桿1桶3吸水布),57折,1399,799,236,2026-08-21 21:55:01
14942665,ONEHOUSE格拉斯人體工學電腦椅,ONEHOUSE格拉斯人體工學電腦椅,38折,7800,2999,52,2026-08-21 21:55:01
14605523,DJI,Osmo Mobile 8 雲台/手機三軸穩定器,73折,4090,2990,60,2026-08-21 21:55:01
15377204,科沃斯,N50全能掃拖機器人,25折,42999,11111,41,2026-08-21 21:55:01
15360873,EPSON,L3550舊換新限定三合一wifi連供機組★熱銷no.1,8折,7586,6069,27,2026-08-21 21:55:01
11071919,百靈油,100ML*2+滾珠空瓶*1共200ML,91折,3619,3311,202,2026-08-21 21:55:01
7527118,植村秀,定妝噴霧100ml雙入,6折,4205,2552,94,2026-08-21 21:55:01
15586878,PP 石墨烯,石墨烯粒線能量修復護腕2入,23折,7960,1899,126,2026-08-21 21:55:01
12863743,JVC,65型4K連網TV,49折,29999,14988,19,2026-08-21 21:55:01
6654470,MotherGoose 鵝媽媽,二代99.94%純鈦複合金IH鈦炒鍋,56折,8900,4999,24,2026-08-21 21:55:01
10874968,農純鄉,人氣綜合組寶寶粥28入,64折,2000,1299,234,2026-08-21 21:55:01
14028360,義美,義美好食瓶-香脆脆花生4罐,79折,620,490,492,2026-08-21 21:55:01
13562715,補體素,優蛋白EX原味即飲237mlx24罐,94折,1950,1850,157,2026-08-21 21:55:01
14818738,伊萊克斯,14L WIFI極適家居700清淨除濕機,58折,18900,11111,84,2026-08-21 21:55:01
10148770,美吾髮,艾淨化強運能量潔淨露330ml-3入任選,45折,1197,539,174,2026-08-21 21:55:01
11994146,Jo Malone,香水100ml,39折,5800,2299,175,2026-08-21 21:55:01
12206889,GJS 金敬順黃金金條 純金9999 獨家眾神系列 金牌 多選款(金重:1.00錢),GJS 金敬順黃金金條 純金9999 獨家眾神系列 金牌 多選款(金重:1.00錢),93折,20388,18988,64,2026-08-21 21:55:01
