icode,brand,name,discount,old_price,price,qty,scraped_at
12301102,舒特膚,買1送1舒新潔面泡泡 200ml,5折,1580,790,139,2026-08-12 21:55:01
14436741,舒特膚,AD舒敏凝膠59ml 2入,75折,1780,1335,206,2026-08-12 21:55:01
15575424,Samsung 三星,Galaxy Z Fold8 Ultra 5G 8吋(12G/512G/Snapdragon 8 Elite Gen 5/2億畫素/AI手機),91折,71900,65900,24,2026-08-12 21:55:01
13977808,漢堡王,買1送1★雙層火烤牛肉堡,5折,218,109,1,2026-08-12 21:55:01
8143213,LG,寵物版加強淨化循環扇空氣清淨機(PuriCare360°/AS651DSS0,48折,26800,12900,23,2026-08-12 21:55:01
15035514,摩洛哥優油100ml買1送1,摩洛哥優油100ml買1送1,32折,4000,1299,149,2026-08-12 21:55:01
15172776,Poled,總代理｜AIRLUV5 Macaron 智能風扇涼感墊,84折,4480,3799,195,2026-08-12 21:55:01
14899787,mo select,台灣製316不鏽鋼防滑六角筷10雙,37折,2380,899,113,2026-08-12 21:55:01
14219152,好麗友,預感洋芋片大包裝6盒組(共72小包),48折,1134,549,472,2026-08-12 21:55:01
13369259,Apple,Apple Watch SE2 GPS 40mm,73折,7900,5799,30,2026-08-12 21:55:01
15474339,CeraVe,全效超級修護乳 52ml雙入組,64折,1118,721,152,2026-08-12 21:55:01
8746360,KLIM 克寧,全家三倍鈣營養奶粉2.2kgx2罐,71折,1362,968,289,2026-08-12 21:55:01
14274026,hoi! 好好生活,日京山風-任選3件超值組500ml,66折,1650,1099,229,2026-08-12 21:55:01
13149233,日南製藥,日本高濃度雪櫻 姬白錠6盒,14折,19800,2788,123,2026-08-12 21:55:01
11575124,達摩本草,專利山苦瓜胜月太6入(共540顆),41折,12000,4950,77,2026-08-12 21:55:01
12063597,LG 樂金,16公升WiFi變頻除濕機-粉紅 MD161QPK3,7折,19900,14111,18,2026-08-12 21:55:01
14974250,HP 惠普,14吋Core 7輕薄熱銷首選,68折,34900,23999,14,2026-08-12 21:55:01
15318406,清淨海,mo獨家★小桃子洗衣膠囊160顆,56折,1596,899,26,2026-08-12 21:55:01
11663033,dyson,V12 TC強勁輕量智慧無線吸塵器(雙主吸頭/mo獨家升級版),71折,24900,17900,125,2026-08-12 21:55:01
15529359,MON’S,輕盈遮陽外套 (多色選),38折,1980,766,95,2026-08-12 21:55:01
14902093,CyberCycle,Dragonfly蜻蜓-迷你折疊電輔車,5折,19800,9988,24,2026-08-12 21:55:01
15287196,華碩,16吋R9滿血RTX5060,96折,54999,52999,45,2026-08-12 21:55:01
14859881,LG,小銀河 Plus 雷射4K微型投影機支架組,74折,39900,29900,30,2026-08-12 21:55:01
9424348,ZOJIRUSHI 象印買1送1 不鏽鋼保溫杯一體式中栓 彈開式保溫杯- 480ml+480ml(SM-WR48E+SM-WR48E),ZOJIRUSHI 象印買1送1 不鏽鋼保溫杯一體式中栓 彈開式保溫杯- 480ml+480ml(SM-WR48E+SM-WR48E),8折,1180,949,15,2026-08-12 21:55:01
12584104,德國雙人,Enjoy不沾平底鍋28cm附玻璃蓋,35折,4180,1499,190,2026-08-12 21:55:01
6846008,包大人,替換式尿片50*24cm/箱,66折,1656,1099,296,2026-08-12 21:55:01
14284895,鍋寶,黑鑽匠鋒萬用刀具收納組,33折,2080,699,394,2026-08-12 21:55:01
15434384,NIKE 耐吉,PACIFIC 男女休閒鞋 阿甘鞋 (多款選),44折,2700,1199,208,2026-08-12 21:55:01
