icode,brand,name,discount,old_price,price,qty,scraped_at
15532704,Samsung 三星,Galaxy Z Fold8 512G,9折,65900,59900,21,2026-08-08 06:55:01
15129556,dyson,HD19國際電壓隨行吹風機(新品上市/全球電壓),91折,10900,9990,123,2026-08-08 06:55:01
8462055,NIKE,全白AIR FORCE 1 休閒鞋,69折,3600,2499,292,2026-08-08 06:55:01
12928521,adidas 愛迪達,DURAMO RC 跑鞋 精選運動鞋 慢跑鞋 男鞋/女鞋 多款任選,43折,2290,999,222,2026-08-08 06:55:01
14159002,杏輝醫藥,優倍多 強力苦瓜胜肽膠囊 5入,45折,6995,3195,148,2026-08-08 06:55:01
11010637,大研生醫,視易適葉黃素10入組(300粒-陳美鳳代言.添加蝦紅素.智利酒果.山桑子),4折,19800,7950,96,2026-08-08 06:55:01
12137812,ARIEL,4D抗菌洗衣膠囊120顆,74折,1079,799,720,2026-08-08 06:55:01
15137218,華碩,15.6吋Core5輕薄16G,79折,24999,19999,40,2026-08-08 06:55:01
15452508,饗食天堂,平日晚餐/假日午餐通用券4張,98折,4524,4458,50,2026-08-08 06:55:01
13704397,湛盧咖啡,經典綜合濾掛咖啡2盒(共72包;中焙/深焙 任選),74折,1616,1199,219,2026-08-08 06:55:01
15512497,Even Realities,Even G2 AI 智慧眼鏡,99折,19991,19990,49,2026-08-08 06:55:01
15325345,Samsung 三星,Galaxy S26 Ultra 5G 6.9吋(12G/256G/Snapdragon 8 Elite Gen 5/2億鏡頭畫素/AI手機),82折,44900,37120,25,2026-08-08 06:55:01
15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,110,58,6,2026-08-08 06:55:01
4932213,桂格,養氣人蔘共120入,72折,7320,5310,181,2026-08-08 06:55:01
9089402,輝葉,WULA超有力小沙發按摩椅,35折,56800,19999,39,2026-08-08 06:55:01
15116881,DJI,OSMO POCKET 4全能套裝 手持口袋攝影機/相機,96折,18591,18032,28,2026-08-08 06:55:01
10343718,元大珠寶黃金二錢金塊金條 投資保值利器(金重7.50克),元大珠寶黃金二錢金塊金條 投資保值利器(金重7.50克),95折,37288,35688,19,2026-08-08 06:55:01
15257164,GARMINVENU 3 GPS 智慧腕錶 光譜黑,GARMINVENU 3 GPS 智慧腕錶 光譜黑,66折,14990,9990,142,2026-08-08 06:55:01
14473107,義美生醫,W PROTEIN濃縮乳清蛋白飲任選4盒(35g*10包/盒),85折,3500,3000,146,2026-08-08 06:55:01
13656806,CeraVe,長效清爽保濕乳 473ml-2入,55折,1902,1048,270,2026-08-08 06:55:01
14359839,BURTLE 巴特雷,涼感風扇空調服背心含電池,84折,10000,8490,0,2026-08-08 06:55:01
13168240,LONGCHAMPLE,PLIAGE XTRA系列牛皮化妝/斜背包(迷你/多色選),72折,13600,9888,8,2026-08-08 06:55:01
15114908,Philips 飛利浦,S5880 AI智能電鬍刀,6折,5699,3430,261,2026-08-08 06:55:01
15204602,LG,65型 4K UHD 聯網智慧TV,78折,27900,21900,32,2026-08-08 06:55:01
11986306,Munchee貪貪,機能主食罐24入,55折,1800,999,152,2026-08-08 06:55:01
14558038,ONE HOUSE阿姆斯無段式電動升降桌,ONE HOUSE阿姆斯無段式電動升降桌,46折,7500,3499,43,2026-08-08 06:55:01
15437770,飲后,超孅飲6盒(15包/盒 白家綺監製 順暢代謝),36折,7680,2830,181,2026-08-08 06:55:01
12928225,Chic Chic 琪琪,獨降180/件★4件親膚零著感內衣(多款選),42折,1680,719,259,2026-08-08 06:55:01
10689297,Tumaz 月熊,EVA瑜珈磚2入+瑜珈繩1入,33折,1180,399,168,2026-08-08 06:55:01
7177530,ALAI寢飾工場,買1送1 天絲床包枕套組,2折,3960,799,345,2026-08-08 06:55:01
15306061,RALPH LAUREN,小馬刺繡polo衫,51折,3680,1888,99,2026-08-08 06:55:01
5517245,貝恩,嬰兒柔濕巾24包,53折,2480,1329,377,2026-08-08 06:55:01
14402787,石頭科技,Qrevo C Pro掃拖機器人-超值組,77折,17999,13999,9,2026-08-08 06:55:01
8771176,美威鮭魚,精選鮭魚菲力系列任選二件組,69折,2578,1799,100,2026-08-08 06:55:01
15462752,TAKARA TOMY,BEYBLADE X 戰鬥陀螺X BX-00 暴風天馬3-70RA,99折,596,595,0,2026-08-08 06:55:01
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,74折,7145,5299,470,2026-08-08 06:55:01
8054614,LG,PuriCare 360°空氣清淨機 - 寵物功能增加版二代 - LITE 版/建議適用19坪 單層AS651DWT0,65折,25800,16900,40,2026-08-08 06:55:01
15059135,Lenovo,15.6吋R5 RTX3050電競筆,88折,33990,29990,21,2026-08-08 06:55:01
11103660,每朝健康,無糖綠茶650mlx2箱(共48入;健康認證),58折,1872,1088,341,2026-08-08 06:55:01
13211773,李施德霖,綠茶/薄荷漱口水6入,6折,1489,899,304,2026-08-08 06:55:01
13351861,funcare 船井生醫,FIP100纖維粉增量限定版(共240包),34折,19200,6580,40,2026-08-08 06:55:01
14639455,Apple,iPhone 17 Pro(256G/6.3吋),95折,40700,38900,36,2026-08-08 06:55:01
13062545,肌膚之鑰,妝前凝霜★滿2件再贈88mo,57折,2100,1199,146,2026-08-08 06:55:01
14480853,蘭城晶英酒店,2大3小精緻客房含百匯自助早餐★影城免費看,53折,16949,8999,42,2026-08-08 06:55:01
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,369,2026-08-08 06:55:01
