icode,brand,name,discount,old_price,price,qty,scraped_at
14037867,石頭科技,F25 ACE Combo 五合一AI全能吸塵洗地機,39折,34900,13888,11,2026-08-06 23:45:02
10343393,元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),95折,18988,18188,94,2026-08-06 23:45:02
15085501,VIGILL 婦潔,好禮多重贈★極植零菌免洗內褲_60入組,75折,2300,1739,222,2026-08-06 23:45:02
9509497,滿意寶寶,瞬潔乾爽輕巧褲L-XXL(任選2箱組),68折,3512,2398,481,2026-08-06 23:45:02
15510578,Samsung 三星,Galaxy Z Fold8 5G 7.6吋,9折,65900,59900,4,2026-08-06 23:45:02
14590065,三星,55型 Neo QLED智慧TV,79折,29900,23900,27,2026-08-06 23:45:02
10834226,JHT,i芯深捏臀感零重力按摩椅,54折,49900,27000,5,2026-08-06 23:45:02
15114914,Philips 飛利浦,XP9404旗艦AI奢享旋護式電鬍刀,63折,32699,20880,19,2026-08-06 23:45:02
9047365,High Tea,黃金蕎麥茶15入x5袋,38折,2195,849,377,2026-08-06 23:45:02
14993162,技嘉平台,R5/RX9060XT 16G電競機(R5-7500F/32G/1T),85折,43790,37490,7,2026-08-06 23:45:02
14620245,GENG YUAN 耕沅,100%冷壓初榨紫蘇油250ml x 3入,57折,2097,1199,251,2026-08-06 23:45:02
13028419,農純鄉,燕窩鱸魚精15包禮盒,74折,3225,2399,72,2026-08-06 23:45:02
12207674,3M,除塵紙拖把補充包箱購特惠組(乾巾/濕巾 可任選2箱),55折,1998,1099,78,2026-08-06 23:45:02
9486380,雅詩蘭黛,粉持久粉底液,77折,3100,2400,195,2026-08-06 23:45:02
8649334,DEPE德邁國際工學椅,DEPE德邁國際工學椅,59折,4200,2499,0,2026-08-06 23:45:02
11906090,SWAROVSKI 施華洛世奇,缺貨排隊款★璀璨水晶飾品均一價(多款選),34折,5480,1868,21,2026-08-06 23:45:02
14696320,新紅薑黃先生200顆/瓶任選5瓶-日用加強版/夜用升級版(共1000顆 日本原裝 天然紅薑黃錠 薑黃精油,新紅薑黃先生200顆/瓶任選5瓶-日用加強版/夜用升級版(共1000顆 日本原裝 天然紅薑黃錠 薑黃精油,45折,9900,4500,90,2026-08-06 23:45:02
5382772,白宮行館沙灘渡假村,精緻海景溫泉4人家庭房含早餐★夏日暢玩露天泳池,42折,10800,4599,105,2026-08-06 23:45:02
14693860,官方直營iQOO15 5G凌雲灰(16G/512G/高通S8 Elite Gen 5/5000萬畫素潛望長焦鏡頭/AI電競手機),官方直營iQOO15 5G凌雲灰(16G/512G/高通S8 Elite Gen 5/5000萬畫素潛望長焦鏡頭/AI電競手機),93折,29999,27999,19,2026-08-06 23:45:02
15434383,NIKE 耐吉,AIR MAX BIA 男女運動鞋 休閒鞋 (多款任選),48折,2700,1299,186,2026-08-06 23:45:02
6084084,House Door 好適家居,日本抗菌表布9cm竹炭記憶床墊,32折,5888,1899,156,2026-08-06 23:45:02
13719341,KINCHO日本金鳥,室內外防蚊掛片250日(全新升級防蚊網片三件組),48折,3456,1669,297,2026-08-06 23:45:02
12882887,NIKE,WINFLO 11 輕量慢跑鞋(男女任選),48折,3300,1599,254,2026-08-06 23:45:02
13224566,m2美度,超能膠原飲100包組,42折,17250,7280,473,2026-08-06 23:45:02
9855531,海倫仙度絲,科研去屑洗髮精3入,55折,1077,599,84,2026-08-06 23:45:02
9893050,美琪,抗菌洗手慕斯2入,69折,1000,699,361,2026-08-06 23:45:02
15235447,LATIB韓國熱銷晨間保養橄欖油檸檬飲(30入/盒),LATIB韓國熱銷晨間保養橄欖油檸檬飲(30入/盒),85折,3000,2570,62,2026-08-06 23:45:02
