icode,brand,name,discount,old_price,price,qty,scraped_at
8069349,天使娜拉EX膠原蛋白粉x7盒(15包/盒/牛奶),天使娜拉EX膠原蛋白粉x7盒(15包/盒/牛奶),21折,8960,1950,200,2026-08-11 07:03:01
12634519,YT shop,買一送一 男女吸排速乾褲/涼感褲(多款任選),23折,1960,468,640,2026-08-11 07:03:01
11300579,Lunio,Helix雙人乳膠獨立筒床墊,39折,19800,7890,39,2026-08-11 07:03:01
10157297,LAC,活性納豆紅麴Q10膠囊x3盒組,54折,5250,2880,588,2026-08-11 07:03:01
8991214,甜露露,華盛頓9.5R櫻桃1.5kg(空運脆甜),64折,1233,799,800,2026-08-11 07:03:01
14814619,獅王,NONIO全效漱口水2入,52折,948,499,300,2026-08-11 07:03:01
15489437,DJI,Osmo Nano隨行套裝(128GB) 運動相機/迷你相機｜續航200分｜自帶卡槽(聯強國際貨),95折,10690,10190,20,2026-08-11 07:03:01
8986416,UCC,職人系列濾掛式咖啡6盒(共72入;8gx12入/盒;3種風味各2盒),37折,1710,638,470,2026-08-11 07:03:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,77折,3596,2799,150,2026-08-11 07:03:01
15453223,Boatilus,2026新款義大利機能兒童涼鞋/護趾涼鞋(多色任選),77折,1090,850,205,2026-08-11 07:03:01
14237834,Lenovo,15.3吋i5 H版輕薄筆電,6折,27990,16990,25,2026-08-11 07:03:01
15493441,TCL,65型 4K RGB Mini LED 量子智慧連網TV,77折,49990,38691,30,2026-08-11 07:03:01
13728021,蒂巴蕾,贈100mo★6件組-中高腰無痕抗菌內褲,74折,1199,899,499,2026-08-11 07:03:01
12278722,嘿囉,無榖貓糧10磅,61折,2910,1799,190,2026-08-11 07:03:01
15033421,ARIEL,洗衣球60+30顆組,68折,928,639,498,2026-08-11 07:03:01
8013804,飛利浦,全自動義式咖啡機(EP2220),28折,34900,9999,100,2026-08-11 07:03:01
10419093,滿意寶寶,極上呵護輕巧褲L-XL(任選2箱組),78折,3798,2998,499,2026-08-11 07:03:01
14208908,Le Creuset,Gourmand 專業迷你鑄鐵鍋具3入組,33折,11880,3999,200,2026-08-11 07:03:01
15039734,王品集團,西堤牛排經典套餐,94折,768,729,450,2026-08-11 07:03:01
13986702,Sodastream,時尚風自動扣瓶氣泡水機,39折,6500,2580,98,2026-08-11 07:03:01
9723542,樂米穀場,花蓮富里產雪姬之星1.5KG*6入組,53折,1599,859,350,2026-08-11 07:03:01
15180439,亞馬生醫,MPE-311激孅粒現5盒,48折,7900,3840,100,2026-08-11 07:03:01
7194165,PaperOne,Copier 多功能高效影印紙 70G A4 5包/箱,76折,650,499,62,2026-08-11 07:03:01
11777997,AOTTO,免組裝碳鋼折疊梯,5折,990,499,600,2026-08-11 07:03:01
7177530,ALAI寢飾工場,買1送1 天絲床包枕套組,2折,3960,799,400,2026-08-11 07:03:01
13698969,芭比波朗,大理石粉嫩蜜粉餅(控油x提亮x鎖妝),69折,2590,1800,96,2026-08-11 07:03:01
10101929,Logitech 羅技,Lift 人體工學垂直藍牙滑鼠,71折,2490,1790,80,2026-08-11 07:03:01
8133412,大研生醫,德國頂級魚油5入組(60粒/入.陳美鳳&權威醫生共同推薦),41折,9900,4099,147,2026-08-11 07:03:01
12916072,美心,可拆奶茶咕咕鍋IH不沾3鍋5件組,43折,2280,990,210,2026-08-11 07:03:01
13454873,小米官方旗艦館,Xiaomi 電動打氣機 2 Pro,87折,1549,1349,199,2026-08-11 07:03:01
9294858,伊萊克斯,Well Q6無線吸塵器(WQ61-1EDB毛髮截斷版),36折,12900,4688,65,2026-08-11 07:03:01
15406786,NEW BALANCE,509系列_復古鞋/運動鞋(多款任選),77折,3480,2699,199,2026-08-11 07:03:01
15132081,Apple,13吋 A18 Pro(8G/512G),97折,25900,25123,15,2026-08-11 07:03:01
15227699,BIODERMA,舒敏潔膚液4入,32折,3400,1099,198,2026-08-11 07:03:01
15325345,Samsung 三星,Galaxy S26 Ultra 5G 6.9吋(12G/256G/Snapdragon 8 Elite Gen 5/2億鏡頭畫素/AI手機),93折,39490,37120,30,2026-08-11 07:03:01
14176994,妮維雅,630淡斑精華3入,42折,4497,1899,300,2026-08-11 07:03:01
