icode,brand,name,discount,old_price,price,qty,scraped_at
13055040,KLIM 克寧,UCII靈活高鈣奶粉750gx2罐,8折,1198,968,285,2026-08-08 17:55:02
14357285,益富,益力壯超給力237ml*24入,89折,1950,1750,168,2026-08-08 17:55:02
14920754,Hair Recipe,洗護髮3入組★全新上市,58折,1287,749,470,2026-08-08 17:55:02
14363733,CHIMEI 奇美,8kg 金級省水全自動直立式洗衣機-皓雪白(WS-F808PW/窄身/快洗/5年保固),65折,7490,4888,183,2026-08-08 17:55:02
15394907,必勝客,2個十三吋鬆厚大比薩(口味10選2),29折,1320,389,128,2026-08-08 17:55:02
4932213,桂格,養氣人蔘共120入,72折,7320,5310,189,2026-08-08 17:55:02
12137812,ARIEL,4D抗菌洗衣膠囊120顆,74折,1079,799,642,2026-08-08 17:55:02
14432356,Apple,iPhone 17 Pro(256G/6.3吋),96折,39900,38400,1,2026-08-08 17:55:02
15114908,Philips 飛利浦,S5880 AI智能電鬍刀,6折,5699,3430,260,2026-08-08 17:55:02
13750528,Olitalia 奧利塔,純橄欖油禮盒組6+1瓶,73折,3960,2928,6,2026-08-08 17:55:02
15438228,蘭蔻,小黑瓶100ml送正貨100ml,0.3折,136400,5226,31,2026-08-08 17:55:02
13211773,李施德霖,綠茶/薄荷漱口水6入,6折,1489,899,315,2026-08-08 17:55:02
15287896,王品集團,鍋物品牌通用$1388抵$1600《瘋鍋氣》好禮即享券(一次抵用型),86折,1600,1388,37,2026-08-08 17:55:02
14211446,輝葉,WePAPA登山健走機 HY-20613,69折,17800,12400,25,2026-08-08 17:55:02
11105043,GJS 金敬順,黃金9999金條 元寶 金豆 多選款(金重:1.00錢),96折,18889,18288,43,2026-08-08 17:55:02
14359839,BURTLE 巴特雷,涼感風扇空調服背心含電池,84折,10000,8490,5,2026-08-08 17:55:02
15510578,Samsung 三星,Galaxy Z Fold8 5G 7.6吋(12G/512G/Snapdragon 8 Elite Gen 5/5000萬畫素超廣角/AI手機),9折,65900,59900,13,2026-08-08 17:55:02
10144379,RealShop,加州空運水蜜桃1.8kg 6-9顆,74折,1199,899,448,2026-08-08 17:55:02
15306061,RALPH LAUREN,小馬刺繡polo衫,51折,3680,1888,94,2026-08-08 17:55:02
14665059,Samsung 三星,Galaxy Tab A11+ 11吋 6G/128G Wifi X230 平板電腦,79折,9990,7990,83,2026-08-08 17:55:02
8893587,黑丸嫩仙草,嫩仙草/愛玉/蜂蜜紅茶凍3桶,55折,600,333,764,2026-08-08 17:55:02
14951104,Branden,SAFEPLUS輕量安心防盜護照包★下單送5%,79折,1455,1155,238,2026-08-08 17:55:02
8013536,白熊,洗碗精4kg*4入,76折,796,609,465,2026-08-08 17:55:02
15452508,饗食天堂,平日晚餐/假日午餐通用券4張,98折,4524,4458,54,2026-08-08 17:55:02
12063597,LG 樂金,16公升WiFi變頻除濕機-粉紅 MD161QPK3,7折,19900,14111,19,2026-08-08 17:55:02
9096413,象印,10人份IH豪熱沸騰微電腦電子鍋,37折,15990,5990,81,2026-08-08 17:55:02
14634175,Google,Pixel 10 Pro XL 5G 6.8吋(16G/256G),74折,39990,29990,43,2026-08-08 17:55:02
15503313,Milwaukee 美沃奇,18V電鑽起子機雙機組,79折,20000,15888,13,2026-08-08 17:55:02
15175989,營養師輕食,台灣01益生菌5入組,65折,10000,6595,296,2026-08-08 17:55:02
15025300,芝初,momo獨家-高鈣黑芝麻粉720gx3罐,66折,2040,1349,349,2026-08-08 17:55:02
11060709,滿意寶寶,極上呵護黏貼紙尿褲M-XL(任選2箱組),76折,4598,3498,488,2026-08-08 17:55:02
14159002,杏輝醫藥,優倍多 強力苦瓜胜肽膠囊 5入,45折,6995,3195,137,2026-08-08 17:55:02
15506513,巴黎萊雅,水光豐盈洗/護髮任選3入,75折,1257,949,300,2026-08-08 17:55:02
15134110,ASUS,Core 5八核文書16G★螢幕超值組,9折,30990,27990,19,2026-08-08 17:55:02
15379808,Wanbo 萬播,TOGO PRO 勁量行動投影機+《專用收納包》,84折,9379,7888,19,2026-08-08 17:55:02
9089402,輝葉,WULA超有力小沙發按摩椅,35折,56800,19999,33,2026-08-08 17:55:02
12709420,藍鑽,強效凝結除臭貓砂42磅*2入,6折,2960,1799,66,2026-08-08 17:55:02
9194954,樂米穀場,花蓮富里產初雪美姬1.5kg*6入組,53折,1599,859,407,2026-08-08 17:55:02
12746710,巴黎卡詩,黑鑽髮膜買200送150ml,44折,6200,2740,134,2026-08-08 17:55:02
14532866,Tefal 特福,醇火不沾鍋具3件組,33折,2699,899,307,2026-08-08 17:55:02
8047529,寶拉珍選,2%水楊酸身體乳3入,61折,3240,1990,377,2026-08-08 17:55:02
12485659,麥雪爾,涼感3D寬褲/喇叭褲(任選),35折,3600,1280,160,2026-08-08 17:55:02
