icode,brand,name,discount,old_price,price,qty,scraped_at
15114908,Philips 飛利浦,S5880 AI智能電鬍刀,64折,5699,3680,195,2026-08-15 09:00:01
15162670,TAKARA TOMY,BEYBLADE X 戰鬥陀螺X UX-15 鮫鯊狂鱗改造組,99折,796,795,0,2026-08-15 09:00:01
15441654,蘭蔻,頂級醫學美容凝時精華50ml,66折,11290,7500,48,2026-08-15 09:00:01
11500082,聲寶,425L一級變頻冰箱,77折,21188,16500,8,2026-08-15 09:00:01
14434857,摩洛哥優油買100送200ml,摩洛哥優油買100送200ml,34折,5200,1799,192,2026-08-15 09:00:01
12723306,小米官方旗艦館,無線吸塵器G20Lite,8折,2999,2411,59,2026-08-15 09:00:01
9195928,京美,5件組 健康超抗菌推薦 竹炭銀纖維提臀機能內褲(下單送船型襪),58折,3250,1888,146,2026-08-15 09:00:01
14359839,BURTLE 巴特雷,涼感風扇空調服背心含電池,84折,10000,8490,32,2026-08-15 09:00:01
4933348,壽滿趣,廚神頂級冷壓初榨黃金酪梨油250mlx6(可生飲/低溫冷壓),61折,3240,1999,93,2026-08-15 09:00:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,77折,3596,2799,149,2026-08-15 09:00:01
9596499,Oral-B 歐樂B,PRO3 3D電動牙刷+送兩年份刷頭,43折,4799,2111,137,2026-08-15 09:00:01
15055635,聲寶,3坪一級變頻冷暖空調,76折,20900,15900,20,2026-08-15 09:00:01
14175117,法國皇家,泌尿保健貓飼料10KG,68折,4249,2899,375,2026-08-15 09:00:01
14148533,Arowana 亞諾納,二代全新升級獨家★25+29吋小資森活 ｜上開＋對開兩用大容量行李箱,31折,9660,2999,191,2026-08-15 09:00:01
15491296,麥當勞,大麥克+勁辣雞腿堡+麥克雞塊(6塊)+中薯*2+中可*2,69折,432,299,915,2026-08-15 09:00:01
12608515,ASUS 華碩,Zenfone 11 Ultra 5G 6.78吋(12G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),74折,23990,17777,30,2026-08-15 09:00:01
8133411,大研生醫,德國頂級魚油3入組(60粒/入.陳美鳳&權威醫生共同推薦),37折,6750,2499,139,2026-08-15 09:00:01
14285033,LEGO 樂高,Ideas 21358 人偶扭蛋機,65折,6099,3999,40,2026-08-15 09:00:01
10843504,SCANDINAVIAN FOREST 北歐小刺蝟,休閒鞋 / 老爹鞋 / 增高鞋 / 厚底鞋 / 麵包鞋 / 抗震跑鞋 / 女鞋(多款任選),76折,2580,1980,100,2026-08-15 09:00:01
13604421,3M,無痕高承重304不鏽鋼收納架-任選,76折,2490,1899,77,2026-08-15 09:00:01
13148058,PH9.0,鹼性離子水800mlx3箱(共60入;官方直營)+登記贈100mo點,63折,1680,1068,262,2026-08-15 09:00:01
9509497,滿意寶寶,瞬潔乾爽輕巧褲L-XXL(任選2箱組),66折,3512,2338,493,2026-08-15 09:00:01
15175989,營養師輕食,台灣01益生菌 5入組(一入30包),65折,10000,6595,296,2026-08-15 09:00:01
12019044,TOZO,OpenBuds降噪開放式AI藍芽耳機,53折,2395,1290,170,2026-08-15 09:00:01
15498728,WMF,MINI 不鏽鋼平煎鍋 18cm,71折,2100,1499,35,2026-08-15 09:00:01
10656861,櫻花,16L四季溫智能熱水器,9折,19600,17640,48,2026-08-15 09:00:01
15088108,BLUE WAY,男女款短袖T恤-多款任選,4折,1480,599,439,2026-08-15 09:00:01
14042713,理膚寶水,清透亮顏防曬瑰蜜霜,42折,3564,1524,181,2026-08-15 09:00:01
15182452,MSI 微星,27型 VA 2K 180Hz 曲面電競螢幕,83折,4990,4190,28,2026-08-15 09:00:01
11074315,妮維雅,精華凝乳任選3入,41折,1499,629,483,2026-08-15 09:00:01
7467734,幸美生技,加拿大冷凍野生藍莓2kg(農殘/重金屬檢驗通過),56折,1780,999,488,2026-08-15 09:00:01
5642941,橘子工坊,制菌洗衣精6包,58折,1890,1099,483,2026-08-15 09:00:01
13344416,資生堂國際櫃,百優乳霜75mlx2入,35折,7200,2577,228,2026-08-15 09:00:01
