icode,brand,name,discount,old_price,price,qty,scraped_at
10107945,天六,綜合豆果子餅乾42包(14包*3袋),61折,1080,666,324,2026-08-20 22:03:02
8278949,希爾思,完美體重成貓雞肉6.8kg,65折,3295,2149,180,2026-08-20 22:03:02
13913204,飛利浦,14.2L抗敏清淨除濕機-DE5306,64折,13990,8999,50,2026-08-20 22:03:02
8594150,哈根達斯,新經典迷你杯16入組,34折,2000,699,426,2026-08-20 22:03:02
5490379,Schweppes 舒味思,萊姆口味氣泡水500mlx48入,42折,1680,720,207,2026-08-20 22:03:02
13566400,超凝小姐,豆腐貓砂*6入,53折,1500,799,500,2026-08-20 22:03:02
9509497,滿意寶寶,瞬潔乾爽輕巧褲L-XXL(任選2箱組),66折,3512,2330,500,2026-08-20 22:03:02
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,73折,7145,5239,499,2026-08-20 22:03:02
12914393,Chic Chic 琪琪,飆低160/件★升級零感提拉無痕內衣,4折,1580,638,350,2026-08-20 22:03:02
14267981,TCL,75型QLED智慧TV,61折,43990,26900,18,2026-08-20 22:03:02
14886749,義大皇家酒店,2大2小家庭房含早餐,32折,13000,4199,62,2026-08-20 22:03:02
15227107,PP 石墨烯,石墨烯粒線修復女內褲4件(下單贈:100mo),33折,10880,3688,90,2026-08-20 22:03:02
13199987,LONGCHAMP,LE PLIAGE ENERGY系列再生尼龍短把手提/斜背兩用包(多款),73折,9400,6888,9,2026-08-20 22:03:02
13560155,飛利浦,雙溫萃取全自動義式咖啡機,74折,30900,22900,50,2026-08-20 22:03:02
11340568,Crocs,經典厚底光輪洞洞鞋,45折,3280,1499,167,2026-08-20 22:03:02
8073303,日芳珍饌,常溫淬魚精15入禮盒,83折,3000,2499,22,2026-08-20 22:03:02
12935568,愛馬仕,男性淡香水100ml,37折,4840,1799,199,2026-08-20 22:03:02
10606705,營養師輕食,1000EPA魚油 5入組(一入60顆),52折,11400,5999,200,2026-08-20 22:03:02
14693860,iQOO 15 5G凌雲灰(16G/512G/AI電競手機),iQOO 15 5G凌雲灰(16G/512G/AI電競手機),94折,29999,28499,20,2026-08-20 22:03:02
13094241,Herman Miller,工學椅,61折,39999,24599,10,2026-08-20 22:03:02
9893050,美琪,抗菌洗手慕斯3785mlx2,69折,1000,699,426,2026-08-20 22:03:02
15277243,DJI,mo獨家!ROMO P旗艦智能掃地機,85折,34980,29980,30,2026-08-20 22:03:02
9797387,古寶無患子除水垢噴瓶1入+補充3入,古寶無患子除水垢噴瓶1入+補充3入,59折,1000,599,299,2026-08-20 22:03:02
14789452,CSD,IKIGAI牙粉漱口水組,62折,799,499,500,2026-08-20 22:03:02
15302916,HP 惠普,15.6吋 i5-14HX RTX3050電競,78折,45900,35999,15,2026-08-20 22:03:02
11756917,ON 歐恩,肌酸 600克(原味),59折,1999,1199,299,2026-08-20 22:03:02
5494410,驅塵氏】抗菌濕拖巾12張12包(款式任選),驅塵氏】抗菌濕拖巾12張12包(款式任選),54折,840,459,300,2026-08-20 22:03:02
7862122,寵物尿布墊8包組,寵物尿布墊8包組,44折,2000,888,297,2026-08-20 22:03:02
